*r,rtscbin,sc_cat,value
p39127,bin3,cost,2000
p39127,bin3,cap,20000
p39129,bin1,cost,65
p39129,bin1,cap,1000
p39129,bin2,cost,200
p39129,bin2,cap,2000
p39129,bin3,cost,2000
p39129,bin3,cap,20000
p39131,bin1,cost,65
p39131,bin1,cap,1000
p39131,bin2,cost,200
p39131,bin2,cap,2000
p39131,bin3,cost,2000
p39131,bin3,cap,20000
p39133,bin1,cost,65
p39133,bin1,cap,1000
p39133,bin2,cost,200
p39133,bin2,cap,2000
p39133,bin3,cost,2000
p39133,bin3,cap,20000
p39135,bin1,cost,65
p39135,bin1,cap,1000
p39135,bin2,cost,200
p39135,bin2,cap,2000
p39135,bin3,cost,2000
p39135,bin3,cap,20000
p39137,bin1,cost,65
p39137,bin1,cap,1000
p39137,bin2,cost,200
p39137,bin2,cap,2000
p39137,bin3,cost,2000
p39137,bin3,cap,20000
p39139,bin1,cost,65
p39139,bin1,cap,1000
p39139,bin2,cost,200
p39139,bin2,cap,2000
p39139,bin3,cost,2000
p39139,bin3,cap,20000
p39141,bin1,cost,65
p39141,bin1,cap,1000
p39141,bin2,cost,200
p39141,bin2,cap,2000
p39141,bin3,cost,2000
p39141,bin3,cap,20000
p39143,bin1,cost,65
p39143,bin1,cap,1000
p39143,bin2,cost,200
p39143,bin2,cap,2000
p39143,bin3,cost,2000
p39143,bin3,cap,20000
p39145,bin1,cost,65
p39145,bin1,cap,1000
p39145,bin2,cost,200
p39145,bin2,cap,2000
p39145,bin3,cost,2000
p39145,bin3,cap,20000
p39147,bin1,cost,65
p39147,bin1,cap,1000
p39147,bin2,cost,200
p39147,bin2,cap,2000
p39147,bin3,cost,2000
p39147,bin3,cap,20000
p39149,bin1,cost,65
p39149,bin1,cap,1000
p39149,bin2,cost,200
p39149,bin2,cap,2000
p39149,bin3,cost,2000
p39149,bin3,cap,20000
p39151,bin1,cost,65
p39151,bin1,cap,1000
p39151,bin2,cost,200
p39151,bin2,cap,2000
p39151,bin3,cost,2000
p39151,bin3,cap,20000
p39153,bin1,cost,65
p39153,bin1,cap,1000
p39153,bin2,cost,200
p39153,bin2,cap,2000
p39153,bin3,cost,2000
p39153,bin3,cap,20000
p39155,bin1,cost,65
p39155,bin1,cap,1000
p39155,bin2,cost,200
p39155,bin2,cap,2000
p39155,bin3,cost,2000
p39155,bin3,cap,20000
p39157,bin1,cost,65
p39157,bin1,cap,1000
p39157,bin2,cost,200
p39157,bin2,cap,2000
p39157,bin3,cost,2000
p39157,bin3,cap,20000
p39159,bin1,cost,65
p39159,bin1,cap,1000
p39159,bin2,cost,200
p39159,bin2,cap,2000
p39159,bin3,cost,2000
p39159,bin3,cap,20000
p39161,bin1,cost,65
p39161,bin1,cap,1000
p39161,bin2,cost,200
p39161,bin2,cap,2000
p39161,bin3,cost,2000
p39161,bin3,cap,20000
p39163,bin1,cost,65
p39163,bin1,cap,1000
p39163,bin2,cost,200
p39163,bin2,cap,2000
p39163,bin3,cost,2000
p39163,bin3,cap,20000
p39165,bin1,cost,65
p39165,bin1,cap,1000
p39165,bin2,cost,200
p39165,bin2,cap,2000
p39165,bin3,cost,2000
p39165,bin3,cap,20000
p39167,bin1,cost,65
p39167,bin1,cap,1000
p39167,bin2,cost,200
p39167,bin2,cap,2000
p39167,bin3,cost,2000
p39167,bin3,cap,20000
p39169,bin1,cost,65
p39169,bin1,cap,1000
p39169,bin2,cost,200
p39169,bin2,cap,2000
p39169,bin3,cost,2000
p39169,bin3,cap,20000
p39171,bin1,cost,65
p39171,bin1,cap,1000
p39171,bin2,cost,200
p39171,bin2,cap,2000
p39171,bin3,cost,2000
p39171,bin3,cap,20000
p39173,bin1,cost,65
p39173,bin1,cap,1000
p39173,bin2,cost,200
p39173,bin2,cap,2000
p39173,bin3,cost,2000
p39173,bin3,cap,20000
p39175,bin1,cost,65
p39175,bin1,cap,1000
p39175,bin2,cost,200
p39175,bin2,cap,2000
p39175,bin3,cost,2000
p39175,bin3,cap,20000
p42001,bin1,cost,65
p42001,bin1,cap,1000
p42001,bin2,cost,200
p42001,bin2,cap,2000
p42001,bin3,cost,2000
p42001,bin3,cap,20000
p42003,bin1,cost,65
p42003,bin1,cap,1000
p42003,bin2,cost,200
p42003,bin2,cap,2000
p42003,bin3,cost,2000
p42003,bin3,cap,20000
p42005,bin1,cost,65
p42005,bin1,cap,1000
p42005,bin2,cost,200
p42005,bin2,cap,2000
p42005,bin3,cost,2000
p42005,bin3,cap,20000
p42007,bin1,cost,65
p42007,bin1,cap,1000
p42007,bin2,cost,200
p42007,bin2,cap,2000
p42007,bin3,cost,2000
p42007,bin3,cap,20000
p42009,bin1,cost,65
p42009,bin1,cap,1000
p42009,bin2,cost,200
p42009,bin2,cap,2000
p42009,bin3,cost,2000
p42009,bin3,cap,20000
p42011,bin1,cost,65
p42011,bin1,cap,1000
p42011,bin2,cost,200
p42011,bin2,cap,2000
p42011,bin3,cost,2000
p42011,bin3,cap,20000
p42013,bin1,cost,65
p42013,bin1,cap,1000
p42013,bin2,cost,200
p42013,bin2,cap,2000
p42013,bin3,cost,2000
p42013,bin3,cap,20000
p42015,bin1,cost,65
p42015,bin1,cap,1000
p42015,bin2,cost,200
p42015,bin2,cap,2000
p42015,bin3,cost,2000
p42015,bin3,cap,20000
p42017,bin1,cost,65
p42017,bin1,cap,1000
p42017,bin2,cost,200
p42017,bin2,cap,2000
p42017,bin3,cost,2000
p42017,bin3,cap,20000
p42019,bin1,cost,65
p42019,bin1,cap,1000
p42019,bin2,cost,200
p42019,bin2,cap,2000
p42019,bin3,cost,2000
p42019,bin3,cap,20000
p42021,bin1,cost,65
p42021,bin1,cap,1000
p42021,bin2,cost,200
p42021,bin2,cap,2000
p42021,bin3,cost,2000
p42021,bin3,cap,20000
p42023,bin1,cost,65
p42023,bin1,cap,1000
p42023,bin2,cost,200
p42023,bin2,cap,2000
p42023,bin3,cost,2000
p42023,bin3,cap,20000
p42025,bin1,cost,65
p42025,bin1,cap,1000
p42025,bin2,cost,200
p42025,bin2,cap,2000
p42025,bin3,cost,2000
p42025,bin3,cap,20000
p42027,bin1,cost,65
p42027,bin1,cap,1000
p42027,bin2,cost,200
p42027,bin2,cap,2000
p42027,bin3,cost,2000
p42027,bin3,cap,20000
p42029,bin1,cost,65
p42029,bin1,cap,1000
p42029,bin2,cost,200
p42029,bin2,cap,2000
p42029,bin3,cost,2000
p42029,bin3,cap,20000
p42031,bin1,cost,65
p42031,bin1,cap,1000
p42031,bin2,cost,200
p42031,bin2,cap,2000
p42031,bin3,cost,2000
p42031,bin3,cap,20000
p42033,bin1,cost,65
p42033,bin1,cap,1000
p42033,bin2,cost,200
p42033,bin2,cap,2000
p42033,bin3,cost,2000
p42033,bin3,cap,20000
p42035,bin1,cost,65
p42035,bin1,cap,1000
p42035,bin2,cost,200
p42035,bin2,cap,2000
p42035,bin3,cost,2000
p42035,bin3,cap,20000
p42037,bin1,cost,65
p42037,bin1,cap,1000
p42037,bin2,cost,200
p42037,bin2,cap,2000
p42037,bin3,cost,2000
p42037,bin3,cap,20000
p42039,bin1,cost,65
p42039,bin1,cap,1000
p42039,bin2,cost,200
p42039,bin2,cap,2000
p42039,bin3,cost,2000
p42039,bin3,cap,20000
p42041,bin1,cost,65
p42041,bin1,cap,1000
p42041,bin2,cost,200
p42041,bin2,cap,2000
p42041,bin3,cost,2000
p42041,bin3,cap,20000
p42043,bin1,cost,65
p42043,bin1,cap,1000
p42043,bin2,cost,200
p42043,bin2,cap,2000
p42043,bin3,cost,2000
p42043,bin3,cap,20000
p42045,bin1,cost,65
p42045,bin1,cap,1000
p42045,bin2,cost,200
p42045,bin2,cap,2000
p42045,bin3,cost,2000
p42045,bin3,cap,20000
p42047,bin1,cost,65
p42047,bin1,cap,1000
p42047,bin2,cost,200
p42047,bin2,cap,2000
p42047,bin3,cost,2000
p42047,bin3,cap,20000
p42049,bin1,cost,65
p42049,bin1,cap,1000
p42049,bin2,cost,200
p42049,bin2,cap,2000
p42049,bin3,cost,2000
p42049,bin3,cap,20000
p42051,bin1,cost,65
p42051,bin1,cap,1000
p42051,bin2,cost,200
p42051,bin2,cap,2000
p42051,bin3,cost,2000
p42051,bin3,cap,20000
p42053,bin1,cost,65
p42053,bin1,cap,1000
p42053,bin2,cost,200
p42053,bin2,cap,2000
p42053,bin3,cost,2000
p42053,bin3,cap,20000
p42055,bin1,cost,65
p42055,bin1,cap,1000
p42055,bin2,cost,200
p42055,bin2,cap,2000
p42055,bin3,cost,2000
p42055,bin3,cap,20000
p42057,bin1,cost,65
p42057,bin1,cap,1000
p42057,bin2,cost,200
p42057,bin2,cap,2000
p42057,bin3,cost,2000
p42057,bin3,cap,20000
p42059,bin1,cost,65
p42059,bin1,cap,1000
p42059,bin2,cost,200
p42059,bin2,cap,2000
p42059,bin3,cost,2000
p42059,bin3,cap,20000
p42061,bin1,cost,65
p42061,bin1,cap,1000
p42061,bin2,cost,200
p42061,bin2,cap,2000
p42061,bin3,cost,2000
p42061,bin3,cap,20000
p42063,bin1,cost,65
p42063,bin1,cap,1000
p42063,bin2,cost,200
p42063,bin2,cap,2000
p42063,bin3,cost,2000
p42063,bin3,cap,20000
p42065,bin1,cost,65
p42065,bin1,cap,1000
p42065,bin2,cost,200
p42065,bin2,cap,2000
p42065,bin3,cost,2000
p42065,bin3,cap,20000
p42067,bin1,cost,65
p42067,bin1,cap,1000
p42067,bin2,cost,200
p42067,bin2,cap,2000
p42067,bin3,cost,2000
p42067,bin3,cap,20000
p42069,bin1,cost,65
p42069,bin1,cap,1000
p42069,bin2,cost,200
p42069,bin2,cap,2000
p42069,bin3,cost,2000
p42069,bin3,cap,20000
p42071,bin1,cost,65
p42071,bin1,cap,1000
p42071,bin2,cost,200
p42071,bin2,cap,2000
p42071,bin3,cost,2000
p42071,bin3,cap,20000
p42073,bin1,cost,65
p42073,bin1,cap,1000
p42073,bin2,cost,200
p42073,bin2,cap,2000
p42073,bin3,cost,2000
p42073,bin3,cap,20000
p42075,bin1,cost,65
p42075,bin1,cap,1000
p42075,bin2,cost,200
p42075,bin2,cap,2000
p42075,bin3,cost,2000
p42075,bin3,cap,20000
p42077,bin1,cost,65
p42077,bin1,cap,1000
p42077,bin2,cost,200
p42077,bin2,cap,2000
p42077,bin3,cost,2000
p42077,bin3,cap,20000
p42079,bin1,cost,65
p42079,bin1,cap,1000
p42079,bin2,cost,200
p42079,bin2,cap,2000
p42079,bin3,cost,2000
p42079,bin3,cap,20000
p42081,bin1,cost,65
p42081,bin1,cap,1000
p42081,bin2,cost,200
p42081,bin2,cap,2000
p42081,bin3,cost,2000
p42081,bin3,cap,20000
p42083,bin1,cost,65
p42083,bin1,cap,1000
p42083,bin2,cost,200
p42083,bin2,cap,2000
p42083,bin3,cost,2000
p42083,bin3,cap,20000
p42085,bin1,cost,65
p42085,bin1,cap,1000
p42085,bin2,cost,200
p42085,bin2,cap,2000
p42085,bin3,cost,2000
p42085,bin3,cap,20000
p42087,bin1,cost,65
p42087,bin1,cap,1000
p42087,bin2,cost,200
p42087,bin2,cap,2000
p42087,bin3,cost,2000
p42087,bin3,cap,20000
p42089,bin1,cost,65
p42089,bin1,cap,1000
p42089,bin2,cost,200
p42089,bin2,cap,2000
p42089,bin3,cost,2000
p42089,bin3,cap,20000
p42091,bin1,cost,65
p42091,bin1,cap,1000
p42091,bin2,cost,200
p42091,bin2,cap,2000
p42091,bin3,cost,2000
p42091,bin3,cap,20000
p42093,bin1,cost,65
p42093,bin1,cap,1000
p42093,bin2,cost,200
p42093,bin2,cap,2000
p42093,bin3,cost,2000
p42093,bin3,cap,20000
p42095,bin1,cost,65
p42095,bin1,cap,1000
p42095,bin2,cost,200
p42095,bin2,cap,2000
p42095,bin3,cost,2000
p42095,bin3,cap,20000
p42097,bin1,cost,65
p42097,bin1,cap,1000
p42097,bin2,cost,200
p42097,bin2,cap,2000
p42097,bin3,cost,2000
p42097,bin3,cap,20000
p42099,bin1,cost,65
p42099,bin1,cap,1000
p42099,bin2,cost,200
p42099,bin2,cap,2000
p42099,bin3,cost,2000
p42099,bin3,cap,20000
p42101,bin1,cost,65
p42101,bin1,cap,1000
p42101,bin2,cost,200
p42101,bin2,cap,2000
p42101,bin3,cost,2000
p42101,bin3,cap,20000
p42103,bin1,cost,65
p42103,bin1,cap,1000
p42103,bin2,cost,200
p42103,bin2,cap,2000
p42103,bin3,cost,2000
p42103,bin3,cap,20000
p42105,bin1,cost,65
p42105,bin1,cap,1000
p42105,bin2,cost,200
p42105,bin2,cap,2000
p42105,bin3,cost,2000
p42105,bin3,cap,20000
p42107,bin1,cost,65
p42107,bin1,cap,1000
p42107,bin2,cost,200
p42107,bin2,cap,2000
p42107,bin3,cost,2000
p42107,bin3,cap,20000
p42109,bin1,cost,65
p42109,bin1,cap,1000
p42109,bin2,cost,200
p42109,bin2,cap,2000
p42109,bin3,cost,2000
p42109,bin3,cap,20000
p42111,bin1,cost,65
p42111,bin1,cap,1000
p42111,bin2,cost,200
p42111,bin2,cap,2000
p42111,bin3,cost,2000
p42111,bin3,cap,20000
p42113,bin1,cost,65
p42113,bin1,cap,1000
p42113,bin2,cost,200
p42113,bin2,cap,2000
p42113,bin3,cost,2000
p42113,bin3,cap,20000
p42115,bin1,cost,65
p42115,bin1,cap,1000
p42115,bin2,cost,200
p42115,bin2,cap,2000
p42115,bin3,cost,2000
p42115,bin3,cap,20000
p42117,bin1,cost,65
p42117,bin1,cap,1000
p42117,bin2,cost,200
p42117,bin2,cap,2000
p42117,bin3,cost,2000
p42117,bin3,cap,20000
p42119,bin1,cost,65
p42119,bin1,cap,1000
p42119,bin2,cost,200
p42119,bin2,cap,2000
p42119,bin3,cost,2000
p42119,bin3,cap,20000
p42121,bin1,cost,65
p42121,bin1,cap,1000
p42121,bin2,cost,200
p42121,bin2,cap,2000
p42121,bin3,cost,2000
p42121,bin3,cap,20000
p42123,bin1,cost,65
p42123,bin1,cap,1000
p42123,bin2,cost,200
p42123,bin2,cap,2000
p42123,bin3,cost,2000
p42123,bin3,cap,20000
p42125,bin1,cost,65
p42125,bin1,cap,1000
p42125,bin2,cost,200
p42125,bin2,cap,2000
p42125,bin3,cost,2000
p42125,bin3,cap,20000
p42127,bin1,cost,65
p42127,bin1,cap,1000
p42127,bin2,cost,200
p42127,bin2,cap,2000
p42127,bin3,cost,2000
p42127,bin3,cap,20000
p42129,bin1,cost,65
p42129,bin1,cap,1000
p42129,bin2,cost,200
p42129,bin2,cap,2000
p42129,bin3,cost,2000
p42129,bin3,cap,20000
p42131,bin1,cost,65
p42131,bin1,cap,1000
p42131,bin2,cost,200
p42131,bin2,cap,2000
p42131,bin3,cost,2000
p42131,bin3,cap,20000
p42133,bin1,cost,65
p42133,bin1,cap,1000
p42133,bin2,cost,200
p42133,bin2,cap,2000
p42133,bin3,cost,2000
p42133,bin3,cap,20000
p47001,bin1,cost,65
p47001,bin1,cap,1000
p47001,bin2,cost,200
p47001,bin2,cap,2000
p47001,bin3,cost,2000
p47001,bin3,cap,20000
p47003,bin1,cost,65
p47003,bin1,cap,1000
p47003,bin2,cost,200
p47003,bin2,cap,2000
p47003,bin3,cost,2000
p47003,bin3,cap,20000
p47005,bin1,cost,65
p47005,bin1,cap,1000
p47005,bin2,cost,200
p47005,bin2,cap,2000
p47005,bin3,cost,2000
p47005,bin3,cap,20000
p47007,bin1,cost,65
p47007,bin1,cap,1000
p47007,bin2,cost,200
p47007,bin2,cap,2000
p47007,bin3,cost,2000
p47007,bin3,cap,20000
p47009,bin1,cost,65
p47009,bin1,cap,1000
p47009,bin2,cost,200
p47009,bin2,cap,2000
p47009,bin3,cost,2000
p47009,bin3,cap,20000
p47011,bin1,cost,65
p47011,bin1,cap,1000
p47011,bin2,cost,200
p47011,bin2,cap,2000
p47011,bin3,cost,2000
p47011,bin3,cap,20000
p47013,bin1,cost,65
p47013,bin1,cap,1000
p47013,bin2,cost,200
p47013,bin2,cap,2000
p47013,bin3,cost,2000
p47013,bin3,cap,20000
p47015,bin1,cost,65
p47015,bin1,cap,1000
p47015,bin2,cost,200
p47015,bin2,cap,2000
p47015,bin3,cost,2000
p47015,bin3,cap,20000
p47017,bin1,cost,65
p47017,bin1,cap,1000
p47017,bin2,cost,200
p47017,bin2,cap,2000
p47017,bin3,cost,2000
p47017,bin3,cap,20000
p47019,bin1,cost,65
p47019,bin1,cap,1000
p47019,bin2,cost,200
p47019,bin2,cap,2000
p47019,bin3,cost,2000
p47019,bin3,cap,20000
p47021,bin1,cost,65
p47021,bin1,cap,1000
p47021,bin2,cost,200
p47021,bin2,cap,2000
p47021,bin3,cost,2000
p47021,bin3,cap,20000
p47023,bin1,cost,65
p47023,bin1,cap,1000
p47023,bin2,cost,200
p47023,bin2,cap,2000
p47023,bin3,cost,2000
p47023,bin3,cap,20000
p47025,bin1,cost,65
p47025,bin1,cap,1000
p47025,bin2,cost,200
p47025,bin2,cap,2000
p47025,bin3,cost,2000
p47025,bin3,cap,20000
p47027,bin1,cost,65
p47027,bin1,cap,1000
p47027,bin2,cost,200
p47027,bin2,cap,2000
p47027,bin3,cost,2000
p47027,bin3,cap,20000
p47029,bin1,cost,65
p47029,bin1,cap,1000
p47029,bin2,cost,200
p47029,bin2,cap,2000
p47029,bin3,cost,2000
p47029,bin3,cap,20000
p47031,bin1,cost,65
p47031,bin1,cap,1000
p47031,bin2,cost,200
p47031,bin2,cap,2000
p47031,bin3,cost,2000
p47031,bin3,cap,20000
p47033,bin1,cost,65
p47033,bin1,cap,1000
p47033,bin2,cost,200
p47033,bin2,cap,2000
p47033,bin3,cost,2000
p47033,bin3,cap,20000
p47035,bin1,cost,65
p47035,bin1,cap,1000
p47035,bin2,cost,200
p47035,bin2,cap,2000
p47035,bin3,cost,2000
p47035,bin3,cap,20000
p47037,bin1,cost,65
p47037,bin1,cap,1000
p47037,bin2,cost,200
p47037,bin2,cap,2000
p47037,bin3,cost,2000
p47037,bin3,cap,20000
p47039,bin1,cost,65
p47039,bin1,cap,1000
p47039,bin2,cost,200
p47039,bin2,cap,2000
p47039,bin3,cost,2000
p47039,bin3,cap,20000
p47041,bin1,cost,65
p47041,bin1,cap,1000
p47041,bin2,cost,200
p47041,bin2,cap,2000
p47041,bin3,cost,2000
p47041,bin3,cap,20000
p47043,bin1,cost,65
p47043,bin1,cap,1000
p47043,bin2,cost,200
p47043,bin2,cap,2000
p47043,bin3,cost,2000
p47043,bin3,cap,20000
p47045,bin1,cost,65
p47045,bin1,cap,1000
p47045,bin2,cost,200
p47045,bin2,cap,2000
p47045,bin3,cost,2000
p47045,bin3,cap,20000
p47047,bin1,cost,65
p47047,bin1,cap,1000
p47047,bin2,cost,200
p47047,bin2,cap,2000
p47047,bin3,cost,2000
p47047,bin3,cap,20000
p47049,bin1,cost,65
p47049,bin1,cap,1000
p47049,bin2,cost,200
p47049,bin2,cap,2000
p47049,bin3,cost,2000
p47049,bin3,cap,20000
p47051,bin1,cost,65
p47051,bin1,cap,1000
p47051,bin2,cost,200
p47051,bin2,cap,2000
p47051,bin3,cost,2000
p47051,bin3,cap,20000
p47053,bin1,cost,65
p47053,bin1,cap,1000
p47053,bin2,cost,200
p47053,bin2,cap,2000
p47053,bin3,cost,2000
p47053,bin3,cap,20000
p47055,bin1,cost,65
p47055,bin1,cap,1000
p47055,bin2,cost,200
p47055,bin2,cap,2000
p47055,bin3,cost,2000
p47055,bin3,cap,20000
p47057,bin1,cost,65
p47057,bin1,cap,1000
p47057,bin2,cost,200
p47057,bin2,cap,2000
p47057,bin3,cost,2000
p47057,bin3,cap,20000
p47059,bin1,cost,65
p47059,bin1,cap,1000
p47059,bin2,cost,200
p47059,bin2,cap,2000
p47059,bin3,cost,2000
p47059,bin3,cap,20000
p47061,bin1,cost,65
p47061,bin1,cap,1000
p47061,bin2,cost,200
p47061,bin2,cap,2000
p47061,bin3,cost,2000
p47061,bin3,cap,20000
p47063,bin1,cost,65
p47063,bin1,cap,1000
p47063,bin2,cost,200
p47063,bin2,cap,2000
p47063,bin3,cost,2000
p47063,bin3,cap,20000
p47065,bin1,cost,65
p47065,bin1,cap,1000
p47065,bin2,cost,200
p47065,bin2,cap,2000
p47065,bin3,cost,2000
p47065,bin3,cap,20000
p47067,bin1,cost,65
p47067,bin1,cap,1000
p47067,bin2,cost,200
p47067,bin2,cap,2000
p47067,bin3,cost,2000
p47067,bin3,cap,20000
p47069,bin1,cost,65
p47069,bin1,cap,1000
p47069,bin2,cost,200
p47069,bin2,cap,2000
p47069,bin3,cost,2000
p47069,bin3,cap,20000
p47071,bin1,cost,65
p47071,bin1,cap,1000
p47071,bin2,cost,200
p47071,bin2,cap,2000
p47071,bin3,cost,2000
p47071,bin3,cap,20000
p47073,bin1,cost,65
p47073,bin1,cap,1000
p47073,bin2,cost,200
p47073,bin2,cap,2000
p47073,bin3,cost,2000
p47073,bin3,cap,20000
p47075,bin1,cost,65
p47075,bin1,cap,1000
p47075,bin2,cost,200
p47075,bin2,cap,2000
p47075,bin3,cost,2000
p47075,bin3,cap,20000
p47077,bin1,cost,65
p47077,bin1,cap,1000
p47077,bin2,cost,200
p47077,bin2,cap,2000
p47077,bin3,cost,2000
p47077,bin3,cap,20000
p47079,bin1,cost,65
p47079,bin1,cap,1000
p47079,bin2,cost,200
p47079,bin2,cap,2000
p47079,bin3,cost,2000
p47079,bin3,cap,20000
p47081,bin1,cost,65
p47081,bin1,cap,1000
p47081,bin2,cost,200
p47081,bin2,cap,2000
p47081,bin3,cost,2000
p47081,bin3,cap,20000
p47083,bin1,cost,65
p47083,bin1,cap,1000
p47083,bin2,cost,200
p47083,bin2,cap,2000
p47083,bin3,cost,2000
p47083,bin3,cap,20000
p47085,bin1,cost,65
p47085,bin1,cap,1000
p47085,bin2,cost,200
p47085,bin2,cap,2000
p47085,bin3,cost,2000
p47085,bin3,cap,20000
p47087,bin1,cost,65
p47087,bin1,cap,1000
p47087,bin2,cost,200
p47087,bin2,cap,2000
p47087,bin3,cost,2000
p47087,bin3,cap,20000
p47089,bin1,cost,65
p47089,bin1,cap,1000
p47089,bin2,cost,200
p47089,bin2,cap,2000
p47089,bin3,cost,2000
p47089,bin3,cap,20000
p47091,bin1,cost,65
p47091,bin1,cap,1000
p47091,bin2,cost,200
p47091,bin2,cap,2000
p47091,bin3,cost,2000
p47091,bin3,cap,20000
p47093,bin1,cost,65
p47093,bin1,cap,1000
p47093,bin2,cost,200
p47093,bin2,cap,2000
p47093,bin3,cost,2000
p47093,bin3,cap,20000
p47095,bin1,cost,65
p47095,bin1,cap,1000
p47095,bin2,cost,200
p47095,bin2,cap,2000
p47095,bin3,cost,2000
p47095,bin3,cap,20000
p47097,bin1,cost,65
p47097,bin1,cap,1000
p47097,bin2,cost,200
p47097,bin2,cap,2000
p47097,bin3,cost,2000
p47097,bin3,cap,20000
p47099,bin1,cost,65
p47099,bin1,cap,1000
p47099,bin2,cost,200
p47099,bin2,cap,2000
p47099,bin3,cost,2000
p47099,bin3,cap,20000
p47101,bin1,cost,65
p47101,bin1,cap,1000
p47101,bin2,cost,200
p47101,bin2,cap,2000
p47101,bin3,cost,2000
p47101,bin3,cap,20000
p47103,bin1,cost,65
p47103,bin1,cap,1000
p47103,bin2,cost,200
p47103,bin2,cap,2000
p47103,bin3,cost,2000
p47103,bin3,cap,20000
p47105,bin1,cost,65
p47105,bin1,cap,1000
p47105,bin2,cost,200
p47105,bin2,cap,2000
p47105,bin3,cost,2000
p47105,bin3,cap,20000
p47107,bin1,cost,65
p47107,bin1,cap,1000
p47107,bin2,cost,200
p47107,bin2,cap,2000
p47107,bin3,cost,2000
p47107,bin3,cap,20000
p47109,bin1,cost,65
p47109,bin1,cap,1000
p47109,bin2,cost,200
p47109,bin2,cap,2000
p47109,bin3,cost,2000
p47109,bin3,cap,20000
p47111,bin1,cost,65
p47111,bin1,cap,1000
p47111,bin2,cost,200
p47111,bin2,cap,2000
p47111,bin3,cost,2000
p47111,bin3,cap,20000
p47113,bin1,cost,65
p47113,bin1,cap,1000
p47113,bin2,cost,200
p47113,bin2,cap,2000
p47113,bin3,cost,2000
p47113,bin3,cap,20000
p47115,bin1,cost,65
p47115,bin1,cap,1000
p47115,bin2,cost,200
p47115,bin2,cap,2000
p47115,bin3,cost,2000
p47115,bin3,cap,20000
p47117,bin1,cost,65
p47117,bin1,cap,1000
p47117,bin2,cost,200
p47117,bin2,cap,2000
p47117,bin3,cost,2000
p47117,bin3,cap,20000
p47119,bin1,cost,65
p47119,bin1,cap,1000
p47119,bin2,cost,200
p47119,bin2,cap,2000
p47119,bin3,cost,2000
p47119,bin3,cap,20000
p47121,bin1,cost,65
p47121,bin1,cap,1000
p47121,bin2,cost,200
p47121,bin2,cap,2000
p47121,bin3,cost,2000
p47121,bin3,cap,20000
p47123,bin1,cost,65
p47123,bin1,cap,1000
p47123,bin2,cost,200
p47123,bin2,cap,2000
p47123,bin3,cost,2000
p47123,bin3,cap,20000
p47125,bin1,cost,65
p47125,bin1,cap,1000
p47125,bin2,cost,200
p47125,bin2,cap,2000
p47125,bin3,cost,2000
p47125,bin3,cap,20000
p47127,bin1,cost,65
p47127,bin1,cap,1000
p47127,bin2,cost,200
p47127,bin2,cap,2000
p47127,bin3,cost,2000
p47127,bin3,cap,20000
p47129,bin1,cost,65
p47129,bin1,cap,1000
p47129,bin2,cost,200
p47129,bin2,cap,2000
p47129,bin3,cost,2000
p47129,bin3,cap,20000
p47131,bin1,cost,65
p47131,bin1,cap,1000
p47131,bin2,cost,200
p47131,bin2,cap,2000
p47131,bin3,cost,2000
p47131,bin3,cap,20000
p47133,bin1,cost,65
p47133,bin1,cap,1000
p47133,bin2,cost,200
p47133,bin2,cap,2000
p47133,bin3,cost,2000
p47133,bin3,cap,20000
p47135,bin1,cost,65
p47135,bin1,cap,1000
p47135,bin2,cost,200
p47135,bin2,cap,2000
p47135,bin3,cost,2000
p47135,bin3,cap,20000
p47137,bin1,cost,65
p47137,bin1,cap,1000
p47137,bin2,cost,200
p47137,bin2,cap,2000
p47137,bin3,cost,2000
p47137,bin3,cap,20000
p47139,bin1,cost,65
p47139,bin1,cap,1000
p47139,bin2,cost,200
p47139,bin2,cap,2000
p47139,bin3,cost,2000
p47139,bin3,cap,20000
p47141,bin1,cost,65
p47141,bin1,cap,1000
p47141,bin2,cost,200
p47141,bin2,cap,2000
p47141,bin3,cost,2000
p47141,bin3,cap,20000
p47143,bin1,cost,65
p47143,bin1,cap,1000
p47143,bin2,cost,200
p47143,bin2,cap,2000
p47143,bin3,cost,2000
p47143,bin3,cap,20000
p47145,bin1,cost,65
p47145,bin1,cap,1000
p47145,bin2,cost,200
p47145,bin2,cap,2000
p47145,bin3,cost,2000
p47145,bin3,cap,20000
p47147,bin1,cost,65
p47147,bin1,cap,1000
p47147,bin2,cost,200
p47147,bin2,cap,2000
p47147,bin3,cost,2000
p47147,bin3,cap,20000
p47149,bin1,cost,65
p47149,bin1,cap,1000
p47149,bin2,cost,200
p47149,bin2,cap,2000
p47149,bin3,cost,2000
p47149,bin3,cap,20000
p47151,bin1,cost,65
p47151,bin1,cap,1000
p47151,bin2,cost,200
p47151,bin2,cap,2000
p47151,bin3,cost,2000
p47151,bin3,cap,20000
p47153,bin1,cost,65
p47153,bin1,cap,1000
p47153,bin2,cost,200
p47153,bin2,cap,2000
p47153,bin3,cost,2000
p47153,bin3,cap,20000
p47155,bin1,cost,65
p47155,bin1,cap,1000
p47155,bin2,cost,200
p47155,bin2,cap,2000
p47155,bin3,cost,2000
p47155,bin3,cap,20000
p47157,bin1,cost,65
p47157,bin1,cap,1000
p47157,bin2,cost,200
p47157,bin2,cap,2000
p47157,bin3,cost,2000
p47157,bin3,cap,20000
p47159,bin1,cost,65
